PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
10, 128, 28792, 84
20, 128, 8939, 80
30, 128, 5503, 94
40, 128, 2578, 95
50, 128, 2464, 113
60, 128, 2343, 102
70, 128, 2313, 110
80, 128, 2272, 120
90, 128, 2097, 92
100, 128, 2119, 115
110, 128, 2107, 92
120, 128, 2032, 113
130, 128, 1995, 106
140, 128, 1922, 101
150, 128, 1910, 104
160, 128, 1867, 101
170, 128, 1857, 95
180, 128, 1814, 97
190, 128, 1778, 103
200, 128, 1785, 101
210, 128, 1733, 102
220, 128, 1753, 108
230, 128, 1714, 91
240, 128, 1714, 89
250, 128, 1739, 94
260, 128, 1691, 101
270, 128, 1697, 97
280, 128, 1663, 96
290, 128, 1653, 91
300, 128, 1668, 107
310, 128, 1633, 92
320, 128, 1646, 97
330, 128, 1667, 112
340, 128, 1606, 93
350, 128, 1590, 94
360, 128, 1611, 104
370, 128, 1572, 90
380, 128, 1568, 101
390, 128, 1575, 85
400, 128, 1554, 95
410, 128, 1594, 96
420, 128, 1581, 95
430, 128, 1545, 96
440, 128, 1502, 102
450, 128, 1563, 100
460, 128, 1515, 100
470, 128, 1520, 103
480, 128, 1494, 95
490, 128, 1491, 94
500, 128, 1503, 101
510, 128, 1511, 103
520, 128, 1547, 102
530, 128, 1477, 102
540, 128, 1491, 100
550, 128, 1484, 105
560, 128, 1482, 106
570, 128, 1480, 105
580, 128, 1433, 105
590, 128, 1450, 100
600, 128, 1458, 104
610, 128, 1457, 106
620, 128, 1434, 98
630, 128, 1431, 98
640, 128, 1480, 110
650, 128, 1395, 104
660, 128, 1417, 103
670, 128, 1439, 118
680, 128, 1444, 108
690, 128, 1384, 107
700, 128, 1392, 101
710, 128, 1411, 112
720, 128, 1387, 105
730, 128, 1395, 108
740, 128, 1390, 104
750, 128, 1397, 116
760, 128, 1364, 107
770, 128, 1375, 104
780, 128, 1416, 108
790, 128, 1361, 111
800, 128, 1387, 114
810, 128, 1411, 133
820, 128, 1401, 123
830, 128, 1375, 134
840, 128, 1357, 119
850, 128, 1340, 106
860, 128, 1339, 107
870, 128, 1339, 104
880, 128, 1337, 109
890, 128, 1338, 115
900, 128, 1303, 110
910, 128, 1293, 110
920, 128, 1324, 110
930, 128, 1351, 119
940, 128, 1331, 105
950, 128, 1328, 103
960, 128, 1279, 109
970, 128, 1286, 105
980, 128, 1294, 107
990, 128, 1302, 99
1000, 128, 1301, 104
1010, 128, 1291, 102
1020, 128, 1286, 105
1030, 128, 1266, 97
1040, 128, 1300, 107
1050, 128, 1274, 114
1060, 128, 1264, 113
1070, 128, 1264, 108
1080, 128, 1265, 115
1090, 128, 1259, 111
1100, 128, 1269, 116
1110, 128, 1267, 109
1120, 128, 1247, 109
1130, 128, 1269, 121
1140, 128, 1268, 113
1150, 128, 1292, 134
1160, 128, 1249, 123
1170, 128, 1294, 128
1180, 128, 1292, 125
1190, 128, 1292, 127
1200, 128, 1331, 123
1210, 128, 1356, 135
1220, 128, 1290, 125
1230, 128, 1359, 132
1240, 128, 1316, 138
1250, 128, 1348, 138
1260, 128, 1299, 135
1270, 128, 1304, 126
1280, 128, 1267, 128
1290, 128, 1285, 126
1300, 128, 1262, 132
1310, 128, 1253, 129
1320, 128, 1266, 129
1330, 128, 1269, 134
1340, 128, 1279, 130
1350, 128, 1283, 128
1360, 128, 1289, 143
1370, 128, 1229, 129
1380, 128, 1250, 133
1390, 128, 1271, 135
1400, 128, 1254, 129
1410, 128, 1248, 129
1420, 128, 1227, 135
1430, 128, 1260, 128
1440, 128, 1213, 125
1450, 128, 1232, 135
1460, 128, 1188, 123
1470, 128, 1242, 127
1480, 128, 1248, 133
1490, 128, 1223, 123
1500, 128, 1210, 124
1510, 128, 1229, 133
1520, 128, 1165, 117
1530, 128, 1224, 123
1540, 128, 1197, 126
1550, 128, 1157, 117
1560, 128, 1175, 119
1570, 128, 1209, 116
1580, 128, 1205, 127
1590, 128, 1212, 132
1600, 128, 1202, 122
1610, 128, 1222, 131
1620, 128, 1188, 118
1630, 128, 1245, 130
1640, 128, 1185, 125
1650, 128, 1208, 134
1660, 128, 1202, 123
1670, 128, 1211, 120
1680, 128, 1213, 123
1690, 128, 1196, 117
1700, 128, 1232, 127
1710, 128, 1169, 117
1720, 128, 1180, 120
1730, 128, 1165, 109
1740, 128, 1209, 123
1750, 128, 1142, 106
1760, 128, 1170, 113
1770, 128, 1153, 109
1780, 128, 1191, 115
1790, 128, 1193, 111
1800, 128, 1172, 112
1810, 128, 1217, 118
1820, 128, 1252, 128
1830, 128, 1206, 116
1840, 128, 1186, 121
1850, 128, 1221, 129
1860, 128, 1214, 116
1870, 128, 1248, 109
1880, 128, 1196, 115
1890, 128, 1218, 117
1900, 128, 1231, 116
1910, 128, 1223, 113
1920, 128, 1240, 115
1930, 128, 1180, 103
1940, 128, 1206, 101
1950, 128, 1220, 111
1960, 128, 1210, 97
1970, 128, 1193, 94
1980, 128, 1138, 93
1990, 128, 1165, 96
2000, 128, 1223, 99
2010, 128, 1188, 97
2020, 128, 1234, 106
2030, 128, 1218, 119
2040, 128, 1216, 117
2050, 128, 1251, 116
2060, 128, 1215, 120
2070, 128, 1194, 116
2080, 128, 1247, 119
2090, 128, 1252, 116
2100, 128, 1227, 115
2110, 128, 1226, 106
2120, 128, 1216, 115
2130, 128, 1210, 110
2140, 128, 1212, 105
2150, 128, 1222, 113
2160, 128, 1192, 110
2170, 128, 1250, 107
2180, 128, 1257, 104
2190, 128, 1273, 109
2200, 128, 1269, 107
2210, 128, 1297, 108
2220, 128, 1236, 106
2230, 128, 1246, 109
2240, 128, 1264, 112
2250, 128, 1236, 102
2260, 128, 1235, 102
2270, 128, 1225, 93
2280, 128, 1217, 96
2290, 128, 1221, 92
2300, 128, 1233, 95
2310, 128, 1229, 89
2320, 128, 1225, 98
2330, 128, 1248, 104
2340, 128, 1240, 112
2350, 128, 1245, 111
2360, 128, 1272, 103
2370, 128, 1231, 102
2380, 128, 1266, 113
2390, 128, 1276, 115
2400, 128, 1295, 119
2410, 128, 1278, 112
2420, 128, 1281, 124
2430, 128, 1295, 123
2440, 128, 1292, 122
2450, 128, 1273, 122
2460, 128, 1279, 112
2470, 128, 1256, 114
2480, 128, 1269, 116
2490, 128, 1271, 116
2500, 128, 1273, 130
2510, 128, 1294, 125
2520, 128, 1309, 124
2530, 128, 1313, 126
2540, 128, 1293, 119
2550, 128, 1308, 126
2560, 128, 1267, 119
2570, 128, 1274, 116
2580, 128, 1266, 122
2590, 128, 1267, 107
2600, 128, 1265, 109
2610, 128, 1265, 111
2620, 128, 1294, 124
2630, 128, 1296, 118
2640, 128, 1322, 127
2650, 128, 1314, 126
2660, 128, 1311, 129
2670, 128, 1306, 129
2680, 128, 1305, 130
2690, 128, 1303, 128
2700, 128, 1294, 132
2710, 128, 1296, 139
2720, 128, 1307, 143
2730, 128, 1298, 133
2740, 128, 1239, 122
2750, 128, 1262, 117
2760, 128, 1271, 119
2770, 128, 1286, 125
2780, 128, 1270, 115
2790, 128, 1263, 108
2800, 128, 1277, 114
2810, 128, 1270, 118
2820, 128, 1312, 126
2830, 128, 1306, 123
2840, 128, 1279, 125
2850, 128, 1240, 121
2860, 128, 1250, 120
2870, 128, 1251, 124
2880, 128, 1266, 125
2890, 128, 1278, 115
2900, 128, 1259, 120
2910, 128, 1256, 128
2920, 128, 1243, 113
2930, 128, 1290, 123
2940, 128, 1268, 124
2950, 128, 1268, 121
2960, 128, 1277, 121
2970, 128, 1285, 111
2980, 128, 1257, 117
2990, 128, 1285, 118
3000, 128, 1285, 117
3010, 128, 1250, 107
3020, 128, 1256, 113
3030, 128, 1274, 113
3040, 128, 1244, 116
3050, 128, 1274, 119
3060, 128, 1261, 120
3070, 128, 1251, 123
3080, 128, 1247, 123
3090, 128, 1251, 115
3100, 128, 1245, 115
3110, 128, 1233, 118
3120, 128, 1272, 117
3130, 128, 1238, 115
3140, 128, 1216, 111
3150, 128, 1224, 109
3160, 128, 1246, 117
3170, 128, 1244, 116
3180, 128, 1274, 124
3190, 128, 1264, 124
3200, 128, 1241, 118
3210, 128, 1227, 114
3220, 128, 1271, 111
3230, 128, 1274, 122
3240, 128, 1210, 113
3250, 128, 1222, 117
3260, 128, 1255, 110
3270, 128, 1210, 112
3280, 128, 1165, 110
3290, 128, 1195, 108
3300, 128, 1217, 110
3310, 128, 1214, 109
3320, 128, 1254, 118
3330, 128, 1231, 112
3340, 128, 1220, 111
3350, 128, 1215, 107
3360, 128, 1229, 105
3370, 128, 1243, 113
3380, 128, 1216, 115
3390, 128, 1215, 113
3400, 128, 1219, 109
3410, 128, 1260, 112
3420, 128, 1221, 109
3430, 128, 1174, 108
3440, 128, 1209, 107
3450, 128, 1218, 116
3460, 128, 1222, 111
3470, 128, 1254, 114
3480, 128, 1205, 113
3490, 128, 1224, 114
3500, 128, 1188, 111
3510, 128, 1225, 114
3520, 128, 1223, 116
3530, 128, 1241, 122
3540, 128, 1235, 118
3550, 128, 1228, 113
3560, 128, 1220, 109
3570, 128, 1218, 110
3580, 128, 1220, 110
3590, 128, 1198, 112
3600, 128, 1204, 111
3610, 128, 1201, 108
3620, 128, 1207, 112
3630, 128, 1188, 109
3640, 128, 1191, 109
3650, 128, 1191, 106
3660, 128, 1172, 107
3670, 128, 1176, 107
3680, 128, 1187, 109
3690, 128, 1187, 114
3700, 128, 1214, 114
3710, 128, 1215, 119
3720, 128, 1187, 110
3730, 128, 1174, 108
3740, 128, 1182, 105
3750, 128, 1198, 113
3760, 128, 1196, 113
3770, 128, 1174, 110
3780, 128, 1172, 115
3790, 128, 1173, 116
3800, 128, 1191, 113
3810, 128, 1181, 117
3820, 128, 1190, 116
3830, 128, 1169, 112
3840, 128, 1174, 111
3850, 128, 1186, 112
3860, 128, 1156, 115
3870, 128, 1174, 112
3880, 128, 1178, 108
3890, 128, 1177, 115
3900, 128, 1154, 107
3910, 128, 1152, 106
3920, 128, 1142, 100
3930, 128, 1140, 102
3940, 128, 1163, 111
3950, 128, 1144, 109
3960, 128, 1146, 109
3970, 128, 1138, 103
3980, 128, 1150, 112
3990, 128, 1161, 119
4000, 128, 1154, 111
4010, 128, 1158, 111
4020, 128, 1147, 113
4030, 128, 1164, 116
4040, 128, 1154, 115
4050, 128, 1160, 115
4060, 128, 1159, 112
4070, 128, 1147, 119
4080, 128, 1174, 119
4090, 128, 1188, 134
4100, 128, 1195, 133
4110, 128, 1169, 118
4120, 128, 1155, 112
4130, 128, 1137, 111
4140, 128, 1163, 113
4150, 128, 1181, 120
4160, 128, 1191, 123
4170, 128, 1193, 124
4180, 128, 1182, 126
4190, 128, 1198, 123
4200, 128, 1187, 125
4210, 128, 1183, 127
4220, 128, 1166, 126
4230, 128, 1152, 121
4240, 128, 1165, 122
4250, 128, 1138, 115
4260, 128, 1154, 122
4270, 128, 1172, 117
4280, 128, 1180, 115
4290, 128, 1190, 112
4300, 128, 1138, 113
4310, 128, 1151, 116
4320, 128, 1163, 116
4330, 128, 1167, 122
4340, 128, 1163, 110
4350, 128, 1153, 102
4360, 128, 1137, 100
4370, 128, 1133, 104
4380, 128, 1128, 107
4390, 128, 1143, 105
4400, 128, 1155, 108
4410, 128, 1162, 111
4420, 128, 1157, 114
4430, 128, 1155, 121
4440, 128, 1163, 119
4450, 128, 1168, 112
4460, 128, 1186, 123
4470, 128, 1169, 125
4480, 128, 1172, 124
4490, 128, 1161, 119
4500, 128, 1148, 116
4510, 128, 1138, 116
4520, 128, 1150, 114
4530, 128, 1171, 112
4540, 128, 1175, 113
4550, 128, 1180, 121
4560, 128, 1157, 121
4570, 128, 1172, 121
4580, 128, 1177, 120
4590, 128, 1181, 118
4600, 128, 1176, 123
4610, 128, 1163, 130
4620, 128, 1160, 122
4630, 128, 1178, 138
4640, 128, 1187, 148
4650, 128, 1166, 149
4660, 128, 1185, 163
4670, 128, 1204, 172
4680, 128, 1201, 175
4690, 128, 1208, 180
4700, 128, 1218, 186
4710, 128, 1205, 188
4720, 128, 1196, 185
4730, 128, 1196, 180
4740, 128, 1206, 175
4750, 128, 1244, 187
4760, 128, 1233, 186
4770, 128, 1238, 182
4780, 128, 1237, 179
4790, 128, 1243, 188
4800, 128, 1237, 180
4810, 128, 1239, 181
4820, 128, 1247, 182
4830, 128, 1242, 185
4840, 128, 1240, 187
4850, 128, 1219, 187
4860, 128, 1200, 185
4870, 128, 1191, 181
4880, 128, 1202, 180
4890, 128, 1196, 174
4900, 128, 1209, 176
4910, 128, 1206, 186
4920, 128, 1211, 179
4930, 128, 1211, 173
4940, 128, 1216, 177
4950, 128, 1228, 177
4960, 128, 1218, 177
4970, 128, 1218, 176
4980, 128, 1216, 179
4990, 128, 1217, 186
5000, 128, 1194, 188
